"","Year","Month","UnitCode","ParkName","Region","State","RecreationVisits","Smoke","stdsmoke","MAXSmoke","stdsmokeMAX","medSmoke","stdsmokemed","Season","CatColS","CatColM","SeasType"
"5031",1993,10,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",51699,1.20277853179044e-09,-0.109567291450663,2.66396105175204e-09,-0.117822230333056,1.03604580470318e-09,-0.0980073150443366,"Fall","CAVEFall","CAVE10","Shoulder"
"5032",1993,10,"CHIS","Channel Islands NP","Pacific West ","CA",20382,2.30046212008044e-09,0.0675438732547455,5.17362996887982e-09,-0.0583228870080841,1.98611749269162e-09,0.166603258001865,"Fall","CHISFall","CHIS10","Shoulder"
"5033",1993,10,"CRLA","Crater Lake NP","Pacific West ","OR",43812,2.19795194947751e-09,0.0510038649105208,9.74527747388265e-09,0.0500619372229231,1.30890898120128e-09,-0.0220104377463284,"Fall","CRLAFall","CRLA10","Shoulder"
"5034",1993,10,"DEVA","Death Valley NP","Pacific West ","CA",94480,9.37473006929461e-10,-0.152374318003832,1.79706083347497e-09,-0.138374739615752,9.81997039239957e-10,-0.113060784148278,"Fall","DEVAFall","DEVA10","Shoulder"
"5035",1993,10,"GLAC","Glacier NP","Intermountain ","MT",71304,8.59136884394508e-10,-0.165013845503997,2.29197572032547e-09,-0.126641275265777,5.73117331370554e-10,-0.226940499936212,"Fall","GLACFall","GLAC10","Shoulder"
"5036",1993,10,"GRBA","Great Basin NP","Pacific West ","NV",3704,4.30651689488404e-10,-0.234149899589553,1.35910860343813e-09,-0.148757730741419,2.93450375110638e-10,-0.304832341671552,"Fall","GRBAFall","GRBA10","Shoulder"
"5037",1993,10,"GRCA","Grand Canyon NP","Intermountain ","AZ",356060,1.01215189455523e-09,-0.140324885082175,2.70780109445923e-09,-0.116782868632947,9.51107970159626e-10,-0.1216638973381,"Fall","GRCAFall","GRCA10","Shoulder"
"5038",1993,10,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",13477,9.51779322022617e-10,-0.150065995135729,1.93727300867863e-09,-0.135050583073091,8.57916959695615e-10,-0.147619124710307,"Fall","GRSAFall","GRSA10","Shoulder"
"5039",1993,10,"GRTE","Grand Teton NP","Intermountain ","WY",132981,9.85929136271448e-10,-0.144555925166016,2.8289293130257e-09,-0.113911155390757,4.96136187688734e-10,-0.248381013111093,"Fall","GRTEFall","GRTE10","Shoulder"
"5040",1993,10,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",23510,1.14445463768902e-09,-0.118977847392881,2.85722667747734e-09,-0.11324028020431,9.78577774368716e-10,-0.114013105587191,"Fall","GUMOFall","GUMO10","Shoulder"
"5041",1993,10,"JOTR","Joshua Tree NP","Pacific West ","CA",99040,9.65698909727308e-10,-0.147820070702772,4.10796330285734e-09,-0.0835877601548641,8.52021508901402e-10,-0.149261104607977,"Fall","JOTRFall","JOTR10","Shoulder"
"5042",1993,10,"KICA","Kings Canyon NP","Pacific West ","CA",53900,5.63713591934666e-10,-0.212680371602086,1.38750022582457e-09,-0.148084620883622,4.18046514072401e-10,-0.270130270083858,"Fall","KICAFall","KICA10","Shoulder"
"5043",1993,10,"LAVO","Lassen Volcanic NP","Pacific West ","CA",31345,1.06932904914327e-09,-0.1310993554745,3.67549590762906e-09,-0.0938407165707218,9.67814051122673e-10,-0.117010979339514,"Fall","LAVOFall","LAVO10","Shoulder"
"5044",1993,10,"MEVE","Mesa Verde NP","Intermountain ","CO",48728,8.63440701553796e-10,-0.164319424927893,1.95391458568395e-09,-0.13465604381855,7.87632847831787e-10,-0.167194404503885,"Fall","MEVEFall","MEVE10","Shoulder"
"5045",1993,10,"MORA","Mount Rainier NP","Pacific West ","WA",95999,1.24788164568648e-09,-0.102289907403761,3.39087091738577e-09,-0.100588618613806,1.1242057285088e-09,-0.0734533279580502,"Fall","MORAFall","MORA10","Shoulder"
"5046",1993,10,"NOCA","North Cascades NP","Pacific West ","WA",692,8.79924578541193e-10,-0.16165975261135,3.18619775008244e-09,-0.105441019250273,6.14200024173783e-10,-0.215498295076955,"Fall","NOCAFall","NOCA10","Shoulder"
"5047",1993,10,"OLYM","Olympic NP","Pacific West ","WA",223359,2.59010212381781e-09,0.114277266150888,5.30651833585694e-09,-0.0551723636395612,2.44468600918424e-09,0.294322123287675,"Fall","OLYMFall","OLYM10","Shoulder"
"5048",1993,10,"PEFO","Petrified Forest NP","Intermountain ","AZ",73244,1.63373371282973e-09,-0.0400327052876298,4.33959579382304e-09,-0.0780962066630355,1.48030510072061e-09,0.025726197264794,"Fall","PEFOFall","PEFO10","Shoulder"
"5049",1993,10,"PINN","Pinnacles NP","Pacific West ","CA",12297,1.17850124282992e-09,-0.113484430204998,2.40120190397874e-09,-0.124051736001491,1.2040602959118e-09,-0.0512125190717196,"Fall","PINNFall","PINN10","Shoulder"
"5050",1993,10,"REDW","Redwood NP","Pacific West ","CA",33034,1.35198268485533e-09,-0.0854932125356517,3.8719374373386e-09,-0.0891834719677774,1.07677045058097e-09,-0.0866648321358713,"Fall","REDWFall","REDW10","Shoulder"
"5051",1993,10,"ROMO","Rocky Mountain NP","Intermountain ","CO",230972,1.00377326880504e-09,-0.141676775719038,2.06446704176244e-09,-0.132035061228081,9.88943149593524e-10,-0.111126178302911,"Fall","ROMOFall","ROMO10","Shoulder"
"5052",1993,10,"SAGU","Saguaro NP","Intermountain ","AZ",55976,1.8524206075875e-09,-0.00474759120781067,4.77711203927811e-09,-0.0677235518794011,1.40812417281921e-09,0.0056226230435312,"Fall","SAGUFall","SAGU10","Shoulder"
"5053",1993,10,"SEQU","Sequoia NP","Pacific West ","CA",76426,5.89311080221382e-10,-0.208550218785412,1.44340150942668e-09,-0.14675931074305,4.23546364647365e-10,-0.268598471346237,"Fall","SEQUFall","SEQU10","Shoulder"
"5054",1993,10,"YELL","Yellowstone NP","Intermountain ","WY",125107,6.12347494843129e-10,-0.204833295012642,1.66538383084003e-09,-0.141496543904083,4.77445027957657e-10,-0.253586808157791,"Fall","YELLFall","YELL10","Shoulder"
"5055",1993,10,"YOSE","Yosemite NP","Pacific West ","CA",368978,8.51718489642971e-10,-0.166210802941191,1.93737603737532e-09,-0.135048140464125,7.5086714623751e-10,-0.177434256391173,"Fall","YOSEFall","YOSE10","Shoulder"
"5056",1993,10,"ZION","Zion NP","Intermountain ","UT",258341,6.72917126142899e-10,-0.195060389541776,2.68751265686262e-09,-0.117263867822063,5.82949188920878e-10,-0.224202166088996,"Fall","ZIONFall","ZION10","Shoulder"
"5057",1993,11,"ARCH","Arches NP","Intermountain ","UT",18951,3.33615032105204e-10,-0.249806756985983,8.30317037348038e-10,-0.161294344923241,2.93205099088922e-10,-0.304900655073037,"Fall","ARCHFall","ARCH11","Shoulder"
"5058",1993,11,"BIBE","Big Bend NP","Intermountain ","TX",31317,4.86581784541948e-09,0.481463827279283,1.94674782960647e-08,0.280556310662177,2.91590884771153e-09,0.425565425147525,"Fall","BIBEFall","BIBE11","Shoulder"
"5059",1993,11,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",5116,2.97458038039754e-10,-0.255640685268681,6.47150277810482e-10,-0.165636870679157,2.68690819593687e-10,-0.311728284637268,"Fall","BLCAFall","BLCA11","Shoulder"
"5060",1993,11,"BRCA","Bryce Canyon NP","Intermountain ","UT",25778,4.1952963907514e-10,-0.235944441590198,4.63418770024759e-09,-0.0711120085237955,2.46612757992537e-10,-0.317877387495389,"Fall","BRCAFall","BRCA11","Shoulder"
"5061",1993,11,"CANY","Canyonlands NP","Intermountain ","UT",13315,3.28950668675658e-10,-0.250559351675773,7.59930673943643e-10,-0.162963067985878,2.9884825170079e-10,-0.303328944363948,"Fall","CANYFall","CANY11","Shoulder"
"5062",1993,11,"CARE","Capitol Reef NP","Intermountain ","UT",14396,2.79186589169725e-10,-0.258588782174518,6.53067433464827e-10,-0.165496586487333,2.34045699487595e-10,-0.321377519742818,"Fall","CAREFall","CARE11","Shoulder"
"5063",1993,11,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",30315,1.42099182062671e-09,-0.0743585936507843,5.46297451720079e-09,-0.051463093470273,8.51536841040001e-10,-0.149396092569584,"Fall","CAVEFall","CAVE11","Shoulder"
"5064",1993,11,"CHIS","Channel Islands NP","Pacific West ","CA",13349,2.52818885987562e-09,0.104287565653865,5.82198511622778e-09,-0.0429516540756067,2.48786813372703e-09,0.306349054376226,"Fall","CHISFall","CHIS11","Shoulder"
"5065",1993,11,"CRLA","Crater Lake NP","Pacific West ","OR",11222,5.10591672884683e-10,-0.221251589259613,2.20093698821699e-09,-0.12879962561256,4.52649778770464e-10,-0.260492692397051,"Fall","CRLAFall","CRLA11","Shoulder"
"5066",1993,11,"DEVA","Death Valley NP","Pacific West ","CA",82685,6.91053938983005e-10,-0.192134016149276,1.2157506112942e-09,-0.152156468453289,6.55802634419445e-10,-0.203911284668687,"Fall","DEVAFall","DEVA11","Shoulder"
"5067",1993,11,"GLAC","Glacier NP","Intermountain ","MT",11216,6.22746564889064e-10,-0.203155405840082,1.18903669132919e-08,0.100917813927271,2.43900677432407e-10,-0.318632746485912,"Fall","GLACFall","GLAC11","Shoulder"
"5068",1993,11,"GRBA","Great Basin NP","Pacific West ","NV",1525,2.39658381177977e-10,-0.264966655571571,4.99897123695803e-10,-0.16912795506585,1.88083076890777e-10,-0.334178865217917,"Fall","GRBAFall","GRBA11","Shoulder"
"5069",1993,11,"GRCA","Grand Canyon NP","Intermountain ","AZ",186556,5.29181114698516e-10,-0.218252184216125,1.07905651081097e-09,-0.155397218322581,4.82600848172865e-10,-0.252150827527153,"Fall","GRCAFall","GRCA11","Shoulder"
"5070",1993,11,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",3054,4.58504508553885e-10,-0.229655849320749,1.5354479909746e-09,-0.144577068627328,3.86588150380618e-10,-0.278891941175439,"Fall","GRSAFall","GRSA11","Shoulder"
"5071",1993,11,"GRTE","Grand Teton NP","Intermountain ","WY",48402,2.641496098915e-10,-0.261014997654123,6.37144004222989e-10,-0.165874099862466,2.12443326819134e-10,-0.327394135418485,"Fall","GRTEFall","GRTE11","Shoulder"
"5072",1993,11,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",14950,1.36692479289007e-09,-0.083082304524073,5.45637846016689e-09,-0.0516194730864737,9.23696286125875e-10,-0.129298501665369,"Fall","GUMOFall","GUMO11","Shoulder"
"5073",1993,11,"JOTR","Joshua Tree NP","Pacific West ","CA",102132,5.64126141857205e-10,-0.212613806703003,1.52877877024338e-09,-0.144735182811748,5.00146701831738e-10,-0.247264019036849,"Fall","JOTRFall","JOTR11","Shoulder"
"5074",1993,11,"KICA","Kings Canyon NP","Pacific West ","CA",26877,3.53357763300595e-10,-0.246621268787213,1.34909639015746e-09,-0.14899510074324,3.23978233129907e-10,-0.296329831696273,"Fall","KICAFall","KICA11","Shoulder"
"5075",1993,11,"LAVO","Lassen Volcanic NP","Pacific West ","CA",10649,5.2495006280974e-10,-0.218934864121286,1.16338216837875e-09,-0.153398021848302,4.86866158500021e-10,-0.250962868529787,"Fall","LAVOFall","LAVO11","Shoulder"
"5076",1993,11,"MEVE","Mesa Verde NP","Intermountain ","CO",10015,4.18483283868359e-10,-0.236113270924394,9.90224124919337e-10,-0.157503260514231,3.96172594729904e-10,-0.27622251596926,"Fall","MEVEFall","MEVE11","Shoulder"
"5077",1993,11,"MORA","Mount Rainier NP","Pacific West ","WA",40979,6.83429247782011e-10,-0.193364259503129,5.29900257006943e-09,-0.0553505477521703,5.27241694747715e-10,-0.239717618388537,"Fall","MORAFall","MORA11","Shoulder"
"5078",1993,11,"NOCA","North Cascades NP","Pacific West ","WA",69,4.46784886417333e-10,-0.231546809474162,4.38806679881054e-09,-0.0769470539013404,3.1252772592083e-10,-0.299518986064907,"Fall","NOCAFall","NOCA11","Shoulder"
"5079",1993,11,"OLYM","Olympic NP","Pacific West ","WA",101848,1.82163717443729e-09,-0.00971449583955268,5.33428368143518e-09,-0.0545141015804419,1.56134150053333e-09,0.048296165892578,"Fall","OLYMFall","OLYM11","Shoulder"
"5080",1993,11,"PEFO","Petrified Forest NP","Intermountain ","AZ",29989,8.41425414111277e-10,-0.167871589906822,5.33984456652092e-09,-0.0543822638672483,5.96270699482204e-10,-0.220491906549596,"Fall","PEFOFall","PEFO11","Shoulder"
"5081",1993,11,"PINN","Pinnacles NP","Pacific West ","CA",10537,1.12994776438783e-09,-0.12131853031282,2.80983081246688e-09,-0.114363943499175,9.57370960286141e-10,-0.119919551698384,"Fall","PINNFall","PINN11","Shoulder"
"5082",1993,11,"REDW","Redwood NP","Pacific West ","CA",18866,6.43744132373096e-10,-0.199767449900182,1.96888549908181e-09,-0.134301112731796,6.31335372869302e-10,-0.210725818962791,"Fall","REDWFall","REDW11","Shoulder"
"5083",1993,11,"ROMO","Rocky Mountain NP","Intermountain ","CO",48776,6.47019549049332e-10,-0.199238961664946,1.45769951664931e-09,-0.1464203329461,6.33794905446905e-10,-0.210040798734304,"Fall","ROMOFall","ROMO11","Shoulder"
"5084",1993,11,"SAGU","Saguaro NP","Intermountain ","AZ",57853,1.37888936021979e-09,-0.0811518224820994,7.4463684107684e-09,-0.00444070202387794,9.7339725169121e-10,-0.115455966259396,"Fall","SAGUFall","SAGU11","Shoulder"
"5085",1993,11,"SEQU","Sequoia NP","Pacific West ","CA",35318,3.81162004736701e-10,-0.242135056515268,1.37641786857046e-09,-0.148347361906795,3.58536977884683e-10,-0.286704653545053,"Fall","SEQUFall","SEQU11","Shoulder"
"5086",1993,11,"YELL","Yellowstone NP","Intermountain ","WY",18899,2.54484919696403e-10,-0.262574394692788,6.87902290685827e-10,-0.164670720128897,2.2364010643372e-10,-0.324275648353198,"Fall","YELLFall","YELL11","Shoulder"
"5087",1993,11,"YOSE","Yosemite NP","Pacific West ","CA",171108,5.32520135066958e-10,-0.217713433529918,1.88493531894096e-09,-0.136291407370385,4.46849307556008e-10,-0.262108218921418,"Fall","YOSEFall","YOSE11","Shoulder"
"5088",1993,11,"ZION","Zion NP","Intermountain ","UT",92657,4.56561209985227e-10,-0.229969400399163,4.23448476283284e-09,-0.080588183703292,2.981724589457e-10,-0.30351716374828,"Fall","ZIONFall","ZION11","Shoulder"
"5089",1993,12,"ARCH","Arches NP","Intermountain ","UT",8228,3.12976484782442e-10,-0.253136785049768,5.03203034796229e-10,-0.169049578377107,3.00742819536737e-10,-0.30280127609735,"Winter","ARCHWinter","ARCH12","Low"
"5090",1993,12,"BIBE","Big Bend NP","Intermountain ","TX",20671,3.76193397401101e-09,0.303352247357385,9.72447544711486e-09,0.0495687618386862,2.57503240952417e-09,0.330625737135474,"Winter","BIBEWinter","BIBE12","Shoulder"
"5091",1993,12,"BLCA","Black Canyon of the Gunnison NP","Intermountain ","CO",4857,2.53102564892301e-10,-0.262797437536831,3.98080207686391e-10,-0.171541835080297,2.25237273276946e-10,-0.323830811148828,"Winter","BLCAWinter","BLCA12","Low"
"5092",1993,12,"BRCA","Bryce Canyon NP","Intermountain ","UT",15179,2.49537034852625e-10,-0.263372735541516,5.74932212948909e-10,-0.16734901980215,1.97252034150885e-10,-0.331625159991767,"Winter","BRCAWinter","BRCA12","Low"
"5093",1993,12,"CANY","Canyonlands NP","Intermountain ","UT",5530,3.0459530462395e-10,-0.254489087840219,5.03896757653166e-10,-0.169033131564479,2.89858914648278e-10,-0.305832622411451,"Winter","CANYWinter","CANY12","Low"
"5094",1993,12,"CARE","Capitol Reef NP","Intermountain ","UT",6538,2.48707577382175e-10,-0.26350656844221,4.8517362349898e-10,-0.169477020469329,2.14300091561093e-10,-0.326876995934599,"Winter","CAREWinter","CARE12","Low"
"5095",1993,12,"CAVE","Carlsbad Caverns NP","Intermountain ","NM",26486,1.56929282427255e-09,-0.0504302378268503,7.57005746976347e-09,-0.00150827626187227,9.22423026850083e-10,-0.129653125291,"Winter","CAVEWinter","CAVE12","Low"
"5096",1993,12,"CHIS","Channel Islands NP","Pacific West ","CA",8477,2.06983070378593e-09,0.0303315115201477,6.87329704263107e-09,-0.0180271037399807,1.88456694694139e-09,0.138319762720559,"Winter","CHISWinter","CHIS12","Low"
"5097",1993,12,"CRLA","Crater Lake NP","Pacific West ","OR",2305,2.5236958154982e-10,-0.262915704344207,6.20522300209814e-10,-0.166268167967217,2.19390589029089e-10,-0.325459208762192,"Winter","CRLAWinter","CRLA12","Low"
"5098",1993,12,"DEVA","Death Valley NP","Pacific West ","CA",50110,6.54816155599667e-10,-0.197980979782361,1.38704081553698e-09,-0.148095512603339,5.66355906617133e-10,-0.22882366780789,"Winter","DEVAWinter","DEVA12","Low"
"5099",1993,12,"GLAC","Glacier NP","Intermountain ","MT",8200,2.04871189233721e-10,-0.270579566384673,3.50331569309859e-10,-0.172673861941959,2.13384684921714e-10,-0.327131951722124,"Winter","GLACWinter","GLAC12","Low"
"5100",1993,12,"GRBA","Great Basin NP","Pacific West ","NV",941,2.19240196337957e-10,-0.268261128165281,5.88055437678037e-10,-0.167037893801282,1.88394105871126e-10,-0.334092238537252,"Winter","GRBAWinter","GRBA12","Low"
"5101",1993,12,"GRCA","Grand Canyon NP","Intermountain ","AZ",146154,4.0507773792981e-10,-0.238276254756909,7.0774747173985e-10,-0.164200229685786,3.71182889979949e-10,-0.283182559277299,"Winter","GRCAWinter","GRCA12","Low"
"5102",1993,12,"GRSA","Great Sand Dunes NP & PRES","Intermountain ","CO",2039,3.65198128458463e-10,-0.244710826756359,6.47735975967123e-10,-0.165622984920972,3.37448874399016e-10,-0.29257803680481,"Winter","GRSAWinter","GRSA12","Low"
"5103",1993,12,"GRTE","Grand Teton NP","Intermountain ","WY",31541,2.26550962577657e-10,-0.267081536580406,5.06285846579857e-10,-0.16897649093698,1.89165044739426e-10,-0.333877519397314,"Winter","GRTEWinter","GRTE12","Low"
"5104",1993,12,"GUMO","Guadalupe Mountains NP","Intermountain ","TX",10840,1.59401801301484e-09,-0.046440830476295,6.00965543995358e-09,-0.0385023576177897,7.81664344362554e-10,-0.16885673077167,"Winter","GUMOWinter","GUMO12","Low"
"5105",1993,12,"JOTR","Joshua Tree NP","Pacific West ","CA",88338,5.18820392113989e-10,-0.219923886028661,1.4118067825919e-09,-0.147508359944868,4.20126600175763e-10,-0.269550931932059,"Winter","JOTRWinter","JOTR12","Shoulder"
"5106",1993,12,"KICA","Kings Canyon NP","Pacific West ","CA",20101,2.35518747425703e-10,-0.265634585167258,4.04604239001571e-10,-0.171387163053069,2.17028769955441e-10,-0.326117014174574,"Winter","KICAWinter","KICA12","Low"
"5107",1993,12,"LAVO","Lassen Volcanic NP","Pacific West ","CA",7354,3.63553540766627e-10,-0.244976180857185,9.24173626515312e-10,-0.159069188694839,3.4721628350276e-10,-0.289857652908737,"Winter","LAVOWinter","LAVO12","Low"
"5108",1993,12,"MEVE","Mesa Verde NP","Intermountain ","CO",5724,3.62371825646604e-10,-0.245166850503237,5.68132263456533e-10,-0.167510233309907,3.38498756802252e-10,-0.29228562730786,"Winter","MEVEWinter","MEVE12","Low"
"5109",1993,12,"MORA","Mount Rainier NP","Pacific West ","WA",31224,4.16487572028845e-10,-0.236435278880132,8.55423232248853e-10,-0.160699126127729,4.0518463584327e-10,-0.273712514467823,"Winter","MORAWinter","MORA12","Low"
"5110",1993,12,"NOCA","North Cascades NP","Pacific West ","WA",20,2.83532440805271e-10,-0.25788757933882,5.99176042115346e-10,-0.166774246012173,2.6854082846306e-10,-0.311770059631228,"Winter","NOCAWinter","NOCA12","Low"
"5111",1993,12,"OLYM","Olympic NP","Pacific West ","WA",65886,2.06529641328014e-09,0.029599904086858,4.66086946815381e-09,-0.070479435972757,1.94451321711142e-09,0.15501578377057,"Winter","OLYMWinter","OLYM12","Low"
"5112",1993,12,"PEFO","Petrified Forest NP","Intermountain ","AZ",27919,6.89390712526802e-10,-0.192402377613335,2.96433566582266e-09,-0.110700935501407,4.91884366571327e-10,-0.249565215141941,"Winter","PEFOWinter","PEFO12","Low"
"5113",1993,12,"PINN","Pinnacles NP","Pacific West ","CA",9369,8.45559896294416e-10,-0.167204491516429,1.71825120798275e-09,-0.140243161754016,8.48344949844204e-10,-0.150285086704552,"Winter","PINNWinter","PINN12","Low"
"5114",1993,12,"REDW","Redwood NP","Pacific West ","CA",7884,3.55839520260032e-10,-0.246220837487802,1.03385611183171e-09,-0.156468831410243,2.93690072261654e-10,-0.304765582077208,"Winter","REDWWinter","REDW12","Low"
"5115",1993,12,"ROMO","Rocky Mountain NP","Intermountain ","CO",41825,5.90710270125107e-10,-0.208324459599307,1.28814059419113e-09,-0.150440243489797,5.54405854558127e-10,-0.232151953623838,"Winter","ROMOWinter","ROMO12","Low"
"5116",1993,12,"SAGU","Saguaro NP","Intermountain ","AZ",65484,1.59986274318064e-09,-0.0454977837020726,7.26879845203143e-09,-0.00865053857522024,1.00576991179935e-09,-0.106439648595639,"Winter","SAGUWinter","SAGU12","Shoulder"
"5117",1993,12,"SEQU","Sequoia NP","Pacific West ","CA",22232,2.67297134695016e-10,-0.260507144762965,4.35998848136165e-10,-0.170642858250669,2.61446642113583e-10,-0.313745907074073,"Winter","SEQUWinter","SEQU12","Low"
